PC1,PC2,PC3,PC4
-0.6731366312909524,-0.0488416467930683,0.05513820599251299,0.15256312666209704
-1.3431220249440783,-0.35616815436420823,-1.3711107677806833,-0.11636779476682857
-0.8825341152427892,0.05195744064204952,0.44241202320376677,0.5420641689249351
-1.647025963531346,-0.34423778077814476,-1.1918525948976444,-0.3656999467401786
-0.599752711319037,0.15171827914723318,0.6567781170330704,0.8511971925785595
-2.0589726530476247,-0.09950280765396478,-0.4809514348277859,0.8237309603201467
-1.0141578056995568,-0.04727138915363815,-0.0024892925061320054,0.37013936271074166
-1.004679225743605,-0.17218679331911071,-0.5130585301333499,-0.16478861539014605
-0.2985312133825441,0.14110048376616643,0.8821353888565177,0.07515227507957448
-1.3883110917147337,-0.2186897339538612,-0.8336191578054837,0.4463654163975695
-0.4299962898779437,0.050762365917234,0.40425978967697807,0.40161449322086806
-0.6457583812550698,-0.2032600011803962,-0.5079534284714382,-0.22605963579070928
-1.5296847804988336,-0.0044490823911261315,0.11376711232004445,0.8038637096260873
-1.082608871806302,-0.373565681481304,-1.30943340627552,-0.015478109204973986
-0.8585737094310115,0.08773552186587642,0.5392522606929655,0.3452574431397819
-1.8131928490285487,-0.2970098931093878,-1.0898359134433655,0.01450916151747967
0.17453466201351048,-0.011513762225820309,0.10181613166568483,0.6525248703802788
-1.511045999473016,-0.06958402209329126,-0.18524862067822695,0.6523845945212243
-1.50466803581843,0.013478433245900277,-0.10183455329158077,1.296046701798962
-1.5604876964727301,-0.17591642396550736,-0.5471204349256389,-0.01100771033299808
-1.612367476794222,0.17031129628617508,0.8806248045569451,0.21897515404539097
-1.7299860557717401,0.008244411265098183,0.039752512195268375,0.8175929316795474
-1.6832316260330806,-0.09742016500698657,-0.26690533751990847,0.3141435899121502
-1.3227842671785508,0.01339875310803718,0.15793605804888428,0.7024132453309321
-1.4431898400687178,-0.0356426228144778,0.03968267598416392,0.2411269432529124
-1.6149595611792595,-0.12772444292900062,-0.6394897434319667,0.37201387183852047
-0.46499238746554233,0.022353986474478383,0.056414430406880725,0.5466561717727585
-1.6883632370242394,-0.319982567375682,-1.1754976800069923,0.2460809167082623
-0.501701620401704,-0.06280357115158201,-0.08182036568682889,0.8438804168731706
-1.5899465238714123,-0.2630487952178223,-0.8639145001287171,-0.03521191137564955
-0.6988033190117605,0.1121782444269254,0.3313233924416587,0.7196559465051939
-1.394915434843272,-0.06320392216183193,-0.11844113458461993,0.38019056669879364
-0.6102085692544564,0.02109060065043251,0.13461535784448014,0.7484062053869287
-1.9364362930669792,-0.4935205623469768,-1.698553799709628,-0.30977128645566043
-0.5103916459742016,0.03715865594822055,0.4388043266919311,0.22098251173846353
-1.5214682185617594,-0.17595520444253193,-0.7333139034194162,0.5916592036912803
-0.6113984829697037,0.23632243140891768,0.8194436412961182,1.2967254474256682
-1.2869425492046458,-0.40303448080734877,-1.2175646183579476,-0.6303253576061915
-1.3337377837238618,0.1102050702870502,0.43684499892901146,1.1778203944556802
-2.045825650055329,-0.10051082537123057,-0.20638638204878454,-0.3279498657309582
-1.4260095250616098,-0.03781538504964339,0.1680216408434367,0.1325153788677335
-0.9464125992008999,-0.16507425668119527,-0.6099955237607602,0.12354274799211565
-1.5765073978202169,0.09602953908600649,0.4525727090177958,0.8086890674588597
-1.4172994997064328,-0.2940553993296145,-0.775141406017193,-0.3972905641126749
-0.08769029734895607,0.14725821374515796,0.6839515981916635,0.9431678647570452
-0.7604847844752137,-0.24522993573262716,-0.9302384145270814,0.11940956452530177
-0.3087538701301038,0.28800666971100913,1.4452915927232026,0.7701842493885281
-1.4057946469967912,-0.15004773500921595,-0.3339477460818722,-0.41324885550483953
-0.725633801020429,0.15449036373945987,0.7264557978889326,0.6645345486991334
-1.6072579653635455,0.19468654764966348,0.8786571978015243,0.7921145281586363
-0.5320139390254118,0.021818925529906157,0.30040198974861837,0.21135437252936023
-1.5879790337533224,-0.27634656295975984,-0.747993534625417,-0.707785310656362
-1.8982116629808765,0.16008470998596758,0.5293498232413594,0.8699011128613019
-1.5254216990334792,-0.29184279702551746,-1.0333656765466983,0.008137728506518503
-1.3860156741641743,-0.041756620587792344,0.1841369240491384,-0.27543717495698045
-1.6865947825030172,-0.28224040657696536,-0.9149957822256055,-0.19397007656678011
-1.90272836748691,0.07359741348595644,0.28023194337940427,0.4460097147263271
-0.9743486196061455,-0.26356636988304893,-0.5158763861420816,-0.350529552618234
-0.8808339529784663,0.03282128368400486,0.21272930923706262,0.18960768643977335
-1.5432915423134663,-0.4430275815437587,-1.5379012530783516,-0.4192921714424145
-0.9898513942899098,0.06859576737212732,0.3309258432997754,0.47827345272886435
-1.4138326998639936,-0.17762105115303253,-0.4647117270245876,-0.269142678605155
-0.4747083638011426,0.01243562964555599,0.18665437392637202,0.5443578876438395
-1.4491994200940697,-0.23976554914323808,-0.655074021337271,-0.5902395343397203
-0.36922209786812965,0.059985073873556165,0.32133135766941656,-0.05788946742485698
-1.4806644815386771,-0.1518295078537599,-0.376554159666127,-0.13783202440381942
-1.1856924040049606,0.09204467379938136,0.6463791146857543,-0.20802460319529298
-1.6679990452709996,-0.09459696099383504,-0.3201193126294694,0.3054043140214805
-0.8013043606504525,-0.004417236978313218,-0.16787837526838473,1.1485736893446394
-1.365465385337041,-0.1946569894981142,-0.5267088891194042,-0.056475847465973734
-0.6396244920947796,-0.11915180723882127,-0.1968321712060059,0.06713274125556003
-1.804700181345256,-0.24409218735608904,-0.8662514299749591,-0.05694164600546008
-1.330646572369619,0.17926209221524217,0.7108513729569587,0.6921494111318647
-1.2223973025138937,-0.3354813359222843,-1.076084089102504,-0.16518129997006467
-0.6025773654734432,-0.06784166471303998,-0.17052061639449304,0.608474225291167
-1.0388086496735875,-0.19307997963070309,-0.49518344179033097,-0.3835881670494669
-0.9618349498481658,-0.19422406493819203,-0.4009515566679237,-0.33433042956194886
-1.766182700835225,-0.5259584998796936,-2.038331067101766,-0.17754664747190896
-0.6971199418784094,-0.18778747856012495,-0.44958692213114726,-0.14626473257914774
-1.591668017877927,-0.29693274745236914,-0.9648207919580604,-0.5190426378556964
-1.3671796744845912,-0.06010314449470237,0.02015075395069922,0.2612166652002081
-0.8325249990169733,-0.01381055701595717,0.04836027523830307,0.7852296974585926
-1.6847377185462533,-0.14296514429053678,-0.3757099257533664,0.28639733184676164
-1.614848469038178,-0.17564852477098689,-0.6862909542619476,0.21356859268442868
-1.258698357239995,-0.10600968500386865,-0.3442166651597721,0.36721886171652507
-1.2349136991043494,-0.26366825903106306,-0.9310557235213618,0.3247821470301225
-0.7688058996741628,0.037989117212343784,0.23484606680284906,0.2970870602202686
